group_id,input_time,input_file_t0,input_file_t3,input_file_t10,input_file_t13,target_0h_expected,target_0h_actual,target_0h_file,target_0h_mode,target_0h_diff_sec,target_1h_expected,target_1h_actual,target_1h_file,target_1h_mode,target_1h_diff_sec,target_2h_expected,target_2h_actual,target_2h_file,target_2h_mode,target_2h_diff_sec,target_3h_expected,target_3h_actual,target_3h_file,target_3h_mode,target_3h_diff_sec
2105,2025-08-30 06:50:07,NHB250830065007.RAWLH0W,NHB250830065304.RAWLH10,NHB250830070007.RAWLH13,NHB250830070303.RAWLH17,2025-08-30 06:50:07,2025-08-30 06:50:07,NHB250830065007.RAWLH0W,Long Range,0.0,2025-08-30 07:50:07,2025-08-30 07:50:08,NHB250830075008.RAWLH25,Long Range,1.0,2025-08-30 08:50:07,2025-08-30 08:50:07,NHB250830085007.RAWLH3E,Long Range,0.0,2025-08-30 09:50:07,2025-08-30 09:50:08,NHB250830095008.RAWLH4P,Long Range,1.0
2106,2025-08-30 07:10:07,NHB250830071007.RAWLH1A,NHB250830071304.RAWLH1E,NHB250830072008.RAWLH1H,NHB250830072304.RAWLH1M,2025-08-30 07:10:07,2025-08-30 07:10:07,NHB250830071007.RAWLH1A,Long Range,0.0,2025-08-30 08:10:07,2025-08-30 08:10:07,NHB250830081007.RAWLH2K,Long Range,0.0,2025-08-30 09:10:07,2025-08-30 09:10:08,NHB250830091008.RAWLH3V,Long Range,1.0,2025-08-30 10:10:07,2025-08-30 10:10:07,NHB250830101007.RAWLH54,Long Range,0.0
2107,2025-08-30 07:30:08,NHB250830073008.RAWLH1R,NHB250830073303.RAWLH1V,NHB250830074008.RAWLH1Y,NHB250830074304.RAWLH22,2025-08-30 07:30:08,2025-08-30 07:30:08,NHB250830073008.RAWLH1R,Long Range,0.0,2025-08-30 08:30:08,2025-08-30 08:30:08,NHB250830083008.RAWLH30,Long Range,0.0,2025-08-30 09:30:08,2025-08-30 09:30:08,NHB250830093008.RAWLH49,Long Range,0.0,2025-08-30 10:30:08,2025-08-30 10:30:07,NHB250830103007.RAWLH5J,Long Range,1.0
2108,2025-08-30 07:50:08,NHB250830075008.RAWLH25,NHB250830075303.RAWLH29,NHB250830080007.RAWLH2C,NHB250830080303.RAWLH2G,2025-08-30 07:50:08,2025-08-30 07:50:08,NHB250830075008.RAWLH25,Long Range,0.0,2025-08-30 08:50:08,2025-08-30 08:50:07,NHB250830085007.RAWLH3E,Long Range,1.0,2025-08-30 09:50:08,2025-08-30 09:50:08,NHB250830095008.RAWLH4P,Long Range,0.0,2025-08-30 10:50:08,2025-08-30 10:50:08,NHB250830105008.RAWLH5Z,Long Range,0.0
2109,2025-08-30 08:10:07,NHB250830081007.RAWLH2K,NHB250830081304.RAWLH2P,NHB250830082008.RAWLH2T,NHB250830082303.RAWLH2X,2025-08-30 08:10:07,2025-08-30 08:10:07,NHB250830081007.RAWLH2K,Long Range,0.0,2025-08-30 09:10:07,2025-08-30 09:10:08,NHB250830091008.RAWLH3V,Long Range,1.0,2025-08-30 10:10:07,2025-08-30 10:10:07,NHB250830101007.RAWLH54,Long Range,0.0,2025-08-30 11:10:07,2025-08-30 11:10:08,NHB250830111008.RAWLH6D,Long Range,1.0
2110,2025-08-30 08:30:08,NHB250830083008.RAWLH30,NHB250830083303.RAWLH34,NHB250830084007.RAWLH37,NHB250830084303.RAWLH3B,2025-08-30 08:30:08,2025-08-30 08:30:08,NHB250830083008.RAWLH30,Long Range,0.0,2025-08-30 09:30:08,2025-08-30 09:30:08,NHB250830093008.RAWLH49,Long Range,0.0,2025-08-30 10:30:08,2025-08-30 10:30:07,NHB250830103007.RAWLH5J,Long Range,1.0,2025-08-30 11:30:08,2025-08-30 11:30:08,NHB250830113008.RAWLH6U,Long Range,0.0
2111,2025-08-30 08:50:07,NHB250830085007.RAWLH3E,NHB250830085303.RAWLH3J,NHB250830090008.RAWLH3M,NHB250830090303.RAWLH3S,2025-08-30 08:50:07,2025-08-30 08:50:07,NHB250830085007.RAWLH3E,Long Range,0.0,2025-08-30 09:50:07,2025-08-30 09:50:08,NHB250830095008.RAWLH4P,Long Range,1.0,2025-08-30 10:50:07,2025-08-30 10:50:08,NHB250830105008.RAWLH5Z,Long Range,1.0,2025-08-30 11:50:07,2025-08-30 11:50:08,NHB250830115008.RAWLH78,Long Range,1.0
2112,2025-08-30 09:10:08,NHB250830091008.RAWLH3V,NHB250830091303.RAWLH3Z,NHB250830092008.RAWLH42,NHB250830092303.RAWLH46,2025-08-30 09:10:08,2025-08-30 09:10:08,NHB250830091008.RAWLH3V,Long Range,0.0,2025-08-30 10:10:08,2025-08-30 10:10:07,NHB250830101007.RAWLH54,Long Range,1.0,2025-08-30 11:10:08,2025-08-30 11:10:08,NHB250830111008.RAWLH6D,Long Range,0.0,2025-08-30 12:10:08,2025-08-30 12:10:07,NHB250830121007.RAWLH7N,Long Range,1.0
2113,2025-08-30 09:30:08,NHB250830093008.RAWLH49,NHB250830093303.RAWLH4D,NHB250830094008.RAWLH4G,NHB250830094303.RAWLH4L,2025-08-30 09:30:08,2025-08-30 09:30:08,NHB250830093008.RAWLH49,Long Range,0.0,2025-08-30 10:30:08,2025-08-30 10:30:07,NHB250830103007.RAWLH5J,Long Range,1.0,2025-08-30 11:30:08,2025-08-30 11:30:08,NHB250830113008.RAWLH6U,Long Range,0.0,2025-08-30 12:30:08,2025-08-30 12:30:08,NHB250830123008.RAWLH83,Long Range,0.0
2114,2025-08-30 09:50:08,NHB250830095008.RAWLH4P,NHB250830095303.RAWLH4U,NHB250830100008.RAWLH4X,NHB250830100303.RAWLH51,2025-08-30 09:50:08,2025-08-30 09:50:08,NHB250830095008.RAWLH4P,Long Range,0.0,2025-08-30 10:50:08,2025-08-30 10:50:08,NHB250830105008.RAWLH5Z,Long Range,0.0,2025-08-30 11:50:08,2025-08-30 11:50:08,NHB250830115008.RAWLH78,Long Range,0.0,2025-08-30 12:50:08,2025-08-30 12:50:07,NHB250830125007.RAWLH8H,Long Range,1.0
2115,2025-08-30 10:10:07,NHB250830101007.RAWLH54,NHB250830101305.RAWLH58,NHB250830102007.RAWLH5B,NHB250830102304.RAWLH5F,2025-08-30 10:10:07,2025-08-30 10:10:07,NHB250830101007.RAWLH54,Long Range,0.0,2025-08-30 11:10:07,2025-08-30 11:10:08,NHB250830111008.RAWLH6D,Long Range,1.0,2025-08-30 12:10:07,2025-08-30 12:10:07,NHB250830121007.RAWLH7N,Long Range,0.0,2025-08-30 13:10:07,2025-08-30 13:10:08,NHB250830131008.RAWLH8Y,Long Range,1.0
2116,2025-08-30 10:30:07,NHB250830103007.RAWLH5J,NHB250830103304.RAWLH5N,NHB250830104008.RAWLH5S,NHB250830104303.RAWLH5W,2025-08-30 10:30:07,2025-08-30 10:30:07,NHB250830103007.RAWLH5J,Long Range,0.0,2025-08-30 11:30:07,2025-08-30 11:30:08,NHB250830113008.RAWLH6U,Long Range,1.0,2025-08-30 12:30:07,2025-08-30 12:30:08,NHB250830123008.RAWLH83,Long Range,1.0,2025-08-30 13:30:07,2025-08-30 13:30:08,NHB250830133008.RAWLH9C,Long Range,1.0
2117,2025-08-30 10:50:08,NHB250830105008.RAWLH5Z,NHB250830105304.RAWLH63,NHB250830110007.RAWLH66,NHB250830110303.RAWLH6A,2025-08-30 10:50:08,2025-08-30 10:50:08,NHB250830105008.RAWLH5Z,Long Range,0.0,2025-08-30 11:50:08,2025-08-30 11:50:08,NHB250830115008.RAWLH78,Long Range,0.0,2025-08-30 12:50:08,2025-08-30 12:50:07,NHB250830125007.RAWLH8H,Long Range,1.0,2025-08-30 13:50:08,2025-08-30 13:50:07,NHB250830135007.RAWLH9T,Long Range,1.0
2118,2025-08-30 11:10:08,NHB250830111008.RAWLH6D,NHB250830111303.RAWLH6H,NHB250830112008.RAWLH6L,NHB250830112303.RAWLH6R,2025-08-30 11:10:08,2025-08-30 11:10:08,NHB250830111008.RAWLH6D,Long Range,0.0,2025-08-30 12:10:08,2025-08-30 12:10:07,NHB250830121007.RAWLH7N,Long Range,1.0,2025-08-30 13:10:08,2025-08-30 13:10:08,NHB250830131008.RAWLH8Y,Long Range,0.0,2025-08-30 14:10:08,2025-08-30 14:10:08,NHB250830141008.RAWLHA7,Long Range,0.0
2119,2025-08-30 11:30:08,NHB250830113008.RAWLH6U,NHB250830113304.RAWLH6Y,NHB250830114008.RAWLH71,NHB250830114304.RAWLH75,2025-08-30 11:30:08,2025-08-30 11:30:08,NHB250830113008.RAWLH6U,Long Range,0.0,2025-08-30 12:30:08,2025-08-30 12:30:08,NHB250830123008.RAWLH83,Long Range,0.0,2025-08-30 13:30:08,2025-08-30 13:30:08,NHB250830133008.RAWLH9C,Long Range,0.0,2025-08-30 14:30:08,2025-08-30 14:30:07,NHB250830143007.RAWLHAM,Long Range,1.0
2120,2025-08-30 11:50:08,NHB250830115008.RAWLH78,NHB250830115303.RAWLH7C,NHB250830120007.RAWLH7F,NHB250830120303.RAWLH7K,2025-08-30 11:50:08,2025-08-30 11:50:08,NHB250830115008.RAWLH78,Long Range,0.0,2025-08-30 12:50:08,2025-08-30 12:50:07,NHB250830125007.RAWLH8H,Long Range,1.0,2025-08-30 13:50:08,2025-08-30 13:50:07,NHB250830135007.RAWLH9T,Long Range,1.0,2025-08-30 14:50:08,2025-08-30 14:50:07,NHB250830145007.RAWLHB2,Long Range,1.0
2121,2025-08-30 12:10:07,NHB250830121007.RAWLH7N,NHB250830121304.RAWLH7T,NHB250830122008.RAWLH7W,NHB250830122303.RAWLH80,2025-08-30 12:10:07,2025-08-30 12:10:07,NHB250830121007.RAWLH7N,Long Range,0.0,2025-08-30 13:10:07,2025-08-30 13:10:08,NHB250830131008.RAWLH8Y,Long Range,1.0,2025-08-30 14:10:07,2025-08-30 14:10:08,NHB250830141008.RAWLHA7,Long Range,1.0,2025-08-30 15:10:07,2025-08-30 15:10:08,NHB250830151008.RAWLHBG,Long Range,1.0
2122,2025-08-30 12:30:08,NHB250830123008.RAWLH83,NHB250830123304.RAWLH87,NHB250830124008.RAWLH8A,NHB250830124303.RAWLH8E,2025-08-30 12:30:08,2025-08-30 12:30:08,NHB250830123008.RAWLH83,Long Range,0.0,2025-08-30 13:30:08,2025-08-30 13:30:08,NHB250830133008.RAWLH9C,Long Range,0.0,2025-08-30 14:30:08,2025-08-30 14:30:07,NHB250830143007.RAWLHAM,Long Range,1.0,2025-08-30 15:30:08,2025-08-30 15:30:08,NHB250830153008.RAWLHBX,Long Range,0.0
2123,2025-08-30 12:50:07,NHB250830125007.RAWLH8H,NHB250830125303.RAWLH8M,NHB250830130008.RAWLH8R,NHB250830130304.RAWLH8V,2025-08-30 12:50:07,2025-08-30 12:50:07,NHB250830125007.RAWLH8H,Long Range,0.0,2025-08-30 13:50:07,2025-08-30 13:50:07,NHB250830135007.RAWLH9T,Long Range,0.0,2025-08-30 14:50:07,2025-08-30 14:50:07,NHB250830145007.RAWLHB2,Long Range,0.0,2025-08-30 15:50:07,2025-08-30 15:50:08,NHB250830155008.RAWLHCB,Long Range,1.0
2124,2025-08-30 13:10:08,NHB250830131008.RAWLH8Y,NHB250830131303.RAWLH92,NHB250830132007.RAWLH95,NHB250830132304.RAWLH99,2025-08-30 13:10:08,2025-08-30 13:10:08,NHB250830131008.RAWLH8Y,Long Range,0.0,2025-08-30 14:10:08,2025-08-30 14:10:08,NHB250830141008.RAWLHA7,Long Range,0.0,2025-08-30 15:10:08,2025-08-30 15:10:08,NHB250830151008.RAWLHBG,Long Range,0.0,2025-08-30 16:10:08,2025-08-30 16:10:08,NHB250830161008.RAWLHCS,Long Range,0.0
2125,2025-08-30 13:30:08,NHB250830133008.RAWLH9C,NHB250830133304.RAWLH9G,NHB250830134008.RAWLH9K,NHB250830134303.RAWLH9P,2025-08-30 13:30:08,2025-08-30 13:30:08,NHB250830133008.RAWLH9C,Long Range,0.0,2025-08-30 14:30:08,2025-08-30 14:30:07,NHB250830143007.RAWLHAM,Long Range,1.0,2025-08-30 15:30:08,2025-08-30 15:30:08,NHB250830153008.RAWLHBX,Long Range,0.0,2025-08-30 16:30:08,2025-08-30 16:30:07,NHB250830163007.RAWLHD6,Long Range,1.0
2126,2025-08-30 13:50:07,NHB250830135007.RAWLH9T,NHB250830135304.RAWLH9X,NHB250830140007.RAWLHA0,NHB250830140303.RAWLHA4,2025-08-30 13:50:07,2025-08-30 13:50:07,NHB250830135007.RAWLH9T,Long Range,0.0,2025-08-30 14:50:07,2025-08-30 14:50:07,NHB250830145007.RAWLHB2,Long Range,0.0,2025-08-30 15:50:07,2025-08-30 15:50:08,NHB250830155008.RAWLHCB,Long Range,1.0,2025-08-30 16:50:07,2025-08-30 16:50:07,NHB250830165007.RAWLHDL,Long Range,0.0
2127,2025-08-30 14:10:08,NHB250830141008.RAWLHA7,NHB250830141303.RAWLHAB,NHB250830142007.RAWLHAE,NHB250830142304.RAWLHAJ,2025-08-30 14:10:08,2025-08-30 14:10:08,NHB250830141008.RAWLHA7,Long Range,0.0,2025-08-30 15:10:08,2025-08-30 15:10:08,NHB250830151008.RAWLHBG,Long Range,0.0,2025-08-30 16:10:08,2025-08-30 16:10:08,NHB250830161008.RAWLHCS,Long Range,0.0,2025-08-30 17:10:08,2025-08-30 17:10:07,NHB250830171007.RAWLHE1,Long Range,1.0
2128,2025-08-30 14:30:07,NHB250830143007.RAWLHAM,NHB250830143304.RAWLHAS,NHB250830144008.RAWLHAV,NHB250830144304.RAWLHAZ,2025-08-30 14:30:07,2025-08-30 14:30:07,NHB250830143007.RAWLHAM,Long Range,0.0,2025-08-30 15:30:07,2025-08-30 15:30:08,NHB250830153008.RAWLHBX,Long Range,1.0,2025-08-30 16:30:07,2025-08-30 16:30:07,NHB250830163007.RAWLHD6,Long Range,0.0,2025-08-30 17:30:07,2025-08-30 17:30:07,NHB250830173007.RAWLHEF,Long Range,0.0
2129,2025-08-30 14:50:07,NHB250830145007.RAWLHB2,NHB250830145304.RAWLHB6,NHB250830150008.RAWLHB9,NHB250830150303.RAWLHBD,2025-08-30 14:50:07,2025-08-30 14:50:07,NHB250830145007.RAWLHB2,Long Range,0.0,2025-08-30 15:50:07,2025-08-30 15:50:08,NHB250830155008.RAWLHCB,Long Range,1.0,2025-08-30 16:50:07,2025-08-30 16:50:07,NHB250830165007.RAWLHDL,Long Range,0.0,2025-08-30 17:50:07,2025-08-30 17:50:08,NHB250830175008.RAWLHEW,Long Range,1.0
2130,2025-08-30 15:10:08,NHB250830151008.RAWLHBG,NHB250830151303.RAWLHBL,NHB250830152008.RAWLHBP,NHB250830152304.RAWLHBU,2025-08-30 15:10:08,2025-08-30 15:10:08,NHB250830151008.RAWLHBG,Long Range,0.0,2025-08-30 16:10:08,2025-08-30 16:10:08,NHB250830161008.RAWLHCS,Long Range,0.0,2025-08-30 17:10:08,2025-08-30 17:10:07,NHB250830171007.RAWLHE1,Long Range,1.0,2025-08-30 18:10:08,2025-08-30 18:10:08,NHB250830181008.RAWLHFA,Long Range,0.0
2131,2025-08-30 15:30:08,NHB250830153008.RAWLHBX,NHB250830153304.RAWLHC1,NHB250830154007.RAWLHC4,NHB250830154304.RAWLHC8,2025-08-30 15:30:08,2025-08-30 15:30:08,NHB250830153008.RAWLHBX,Long Range,0.0,2025-08-30 16:30:08,2025-08-30 16:30:07,NHB250830163007.RAWLHD6,Long Range,1.0,2025-08-30 17:30:08,2025-08-30 17:30:07,NHB250830173007.RAWLHEF,Long Range,1.0,2025-08-30 18:30:08,2025-08-30 18:30:08,NHB250830183008.RAWLHFR,Long Range,0.0
2132,2025-08-30 15:50:08,NHB250830155008.RAWLHCB,NHB250830155303.RAWLHCF,NHB250830160008.RAWLHCJ,NHB250830160303.RAWLHCN,2025-08-30 15:50:08,2025-08-30 15:50:08,NHB250830155008.RAWLHCB,Long Range,0.0,2025-08-30 16:50:08,2025-08-30 16:50:07,NHB250830165007.RAWLHDL,Long Range,1.0,2025-08-30 17:50:08,2025-08-30 17:50:08,NHB250830175008.RAWLHEW,Long Range,0.0,2025-08-30 18:50:08,2025-08-30 18:50:07,NHB250830185007.RAWLHG5,Long Range,1.0
2133,2025-08-30 16:10:08,NHB250830161008.RAWLHCS,NHB250830161303.RAWLHCW,NHB250830162008.RAWLHCZ,NHB250830162303.RAWLHD3,2025-08-30 16:10:08,2025-08-30 16:10:08,NHB250830161008.RAWLHCS,Long Range,0.0,2025-08-30 17:10:08,2025-08-30 17:10:07,NHB250830171007.RAWLHE1,Long Range,1.0,2025-08-30 18:10:08,2025-08-30 18:10:08,NHB250830181008.RAWLHFA,Long Range,0.0,2025-08-30 19:10:08,2025-08-30 19:10:07,NHB250830191007.RAWLHGK,Long Range,1.0
2134,2025-08-30 16:30:07,NHB250830163007.RAWLHD6,NHB250830163303.RAWLHDA,NHB250830164008.RAWLHDD,NHB250830164304.RAWLHDH,2025-08-30 16:30:07,2025-08-30 16:30:07,NHB250830163007.RAWLHD6,Long Range,0.0,2025-08-30 17:30:07,2025-08-30 17:30:07,NHB250830173007.RAWLHEF,Long Range,0.0,2025-08-30 18:30:07,2025-08-30 18:30:08,NHB250830183008.RAWLHFR,Long Range,1.0,2025-08-30 19:30:07,2025-08-30 19:30:08,NHB250830193008.RAWLHH0,Long Range,1.0
2135,2025-08-30 16:50:07,NHB250830165007.RAWLHDL,NHB250830165305.RAWLHDR,NHB250830170008.RAWLHDU,NHB250830170303.RAWLHDY,2025-08-30 16:50:07,2025-08-30 16:50:07,NHB250830165007.RAWLHDL,Long Range,0.0,2025-08-30 17:50:07,2025-08-30 17:50:08,NHB250830175008.RAWLHEW,Long Range,1.0,2025-08-30 18:50:07,2025-08-30 18:50:07,NHB250830185007.RAWLHG5,Long Range,0.0,2025-08-30 19:50:07,2025-08-30 19:50:09,NHB250830195009.RAWLHHE,Long Range,2.0
2136,2025-08-30 17:10:07,NHB250830171007.RAWLHE1,NHB250830171303.RAWLHE5,NHB250830172008.RAWLHE8,NHB250830172303.RAWLHEC,2025-08-30 17:10:07,2025-08-30 17:10:07,NHB250830171007.RAWLHE1,Long Range,0.0,2025-08-30 18:10:07,2025-08-30 18:10:08,NHB250830181008.RAWLHFA,Long Range,1.0,2025-08-30 19:10:07,2025-08-30 19:10:07,NHB250830191007.RAWLHGK,Long Range,0.0,2025-08-30 20:10:07,2025-08-30 20:10:08,NHB250830201008.RAWLHHV,Long Range,1.0
2137,2025-08-30 17:30:07,NHB250830173007.RAWLHEF,NHB250830173304.RAWLHEK,NHB250830174007.RAWLHEN,NHB250830174304.RAWLHET,2025-08-30 17:30:07,2025-08-30 17:30:07,NHB250830173007.RAWLHEF,Long Range,0.0,2025-08-30 18:30:07,2025-08-30 18:30:08,NHB250830183008.RAWLHFR,Long Range,1.0,2025-08-30 19:30:07,2025-08-30 19:30:08,NHB250830193008.RAWLHH0,Long Range,1.0,2025-08-30 20:30:07,2025-08-30 20:30:07,NHB250830203007.RAWLHJ9,Long Range,0.0
2138,2025-08-30 17:50:08,NHB250830175008.RAWLHEW,NHB250830175303.RAWLHF0,NHB250830180008.RAWLHF3,NHB250830180304.RAWLHF7,2025-08-30 17:50:08,2025-08-30 17:50:08,NHB250830175008.RAWLHEW,Long Range,0.0,2025-08-30 18:50:08,2025-08-30 18:50:07,NHB250830185007.RAWLHG5,Long Range,1.0,2025-08-30 19:50:08,2025-08-30 19:50:09,NHB250830195009.RAWLHHE,Long Range,1.0,2025-08-30 20:50:08,2025-08-30 20:50:08,NHB250830205008.RAWLHJP,Long Range,0.0
2139,2025-08-30 18:10:08,NHB250830181008.RAWLHFA,NHB250830181303.RAWLHFE,NHB250830182008.RAWLHFH,NHB250830182303.RAWLHFM,2025-08-30 18:10:08,2025-08-30 18:10:08,NHB250830181008.RAWLHFA,Long Range,0.0,2025-08-30 19:10:08,2025-08-30 19:10:07,NHB250830191007.RAWLHGK,Long Range,1.0,2025-08-30 20:10:08,2025-08-30 20:10:08,NHB250830201008.RAWLHHV,Long Range,0.0,2025-08-30 21:10:08,2025-08-30 21:10:07,NHB250830211007.RAWLHK4,Long Range,1.0
2140,2025-08-30 18:30:08,NHB250830183008.RAWLHFR,NHB250830183303.RAWLHFV,NHB250830184007.RAWLHFY,NHB250830184304.RAWLHG2,2025-08-30 18:30:08,2025-08-30 18:30:08,NHB250830183008.RAWLHFR,Long Range,0.0,2025-08-30 19:30:08,2025-08-30 19:30:08,NHB250830193008.RAWLHH0,Long Range,0.0,2025-08-30 20:30:08,2025-08-30 20:30:07,NHB250830203007.RAWLHJ9,Long Range,1.0,2025-08-30 21:30:08,2025-08-30 21:30:08,NHB250830213008.RAWLHKJ,Long Range,0.0
2141,2025-08-30 18:50:07,NHB250830185007.RAWLHG5,NHB250830185304.RAWLHG9,NHB250830190008.RAWLHGC,NHB250830190303.RAWLHGG,2025-08-30 18:50:07,2025-08-30 18:50:07,NHB250830185007.RAWLHG5,Long Range,0.0,2025-08-30 19:50:07,2025-08-30 19:50:09,NHB250830195009.RAWLHHE,Long Range,2.0,2025-08-30 20:50:07,2025-08-30 20:50:08,NHB250830205008.RAWLHJP,Long Range,1.0,2025-08-30 21:50:07,2025-08-30 21:50:08,NHB250830215008.RAWLHKZ,Long Range,1.0
2142,2025-08-30 19:10:07,NHB250830191007.RAWLHGK,NHB250830191304.RAWLHGP,NHB250830192008.RAWLHGT,NHB250830192304.RAWLHGX,2025-08-30 19:10:07,2025-08-30 19:10:07,NHB250830191007.RAWLHGK,Long Range,0.0,2025-08-30 20:10:07,2025-08-30 20:10:08,NHB250830201008.RAWLHHV,Long Range,1.0,2025-08-30 21:10:07,2025-08-30 21:10:07,NHB250830211007.RAWLHK4,Long Range,0.0,2025-08-30 22:10:07,2025-08-30 22:10:08,NHB250830221008.RAWLHLD,Long Range,1.0
2143,2025-08-30 19:30:08,NHB250830193008.RAWLHH0,NHB250830193304.RAWLHH4,NHB250830194007.RAWLHH7,NHB250830194303.RAWLHHB,2025-08-30 19:30:08,2025-08-30 19:30:08,NHB250830193008.RAWLHH0,Long Range,0.0,2025-08-30 20:30:08,2025-08-30 20:30:07,NHB250830203007.RAWLHJ9,Long Range,1.0,2025-08-30 21:30:08,2025-08-30 21:30:08,NHB250830213008.RAWLHKJ,Long Range,0.0,2025-08-30 22:30:08,2025-08-30 22:30:08,NHB250830223008.RAWLHLU,Long Range,0.0
2144,2025-08-30 19:50:09,NHB250830195009.RAWLHHE,NHB250830195303.RAWLHHJ,NHB250830200008.RAWLHHM,NHB250830200304.RAWLHHS,2025-08-30 19:50:09,2025-08-30 19:50:09,NHB250830195009.RAWLHHE,Long Range,0.0,2025-08-30 20:50:09,2025-08-30 20:50:08,NHB250830205008.RAWLHJP,Long Range,1.0,2025-08-30 21:50:09,2025-08-30 21:50:08,NHB250830215008.RAWLHKZ,Long Range,1.0,2025-08-30 22:50:09,2025-08-30 22:50:08,NHB250830225008.RAWLHM8,Long Range,1.0
2145,2025-08-30 20:10:08,NHB250830201008.RAWLHHV,NHB250830201303.RAWLHHZ,NHB250830202008.RAWLHJ2,NHB250830202304.RAWLHJ6,2025-08-30 20:10:08,2025-08-30 20:10:08,NHB250830201008.RAWLHHV,Long Range,0.0,2025-08-30 21:10:08,2025-08-30 21:10:07,NHB250830211007.RAWLHK4,Long Range,1.0,2025-08-30 22:10:08,2025-08-30 22:10:08,NHB250830221008.RAWLHLD,Long Range,0.0,2025-08-30 23:10:08,2025-08-30 23:10:08,NHB250830231008.RAWLHMN,Long Range,0.0
2146,2025-08-30 20:30:07,NHB250830203007.RAWLHJ9,NHB250830203303.RAWLHJD,NHB250830204008.RAWLHJG,NHB250830204304.RAWLHJL,2025-08-30 20:30:07,2025-08-30 20:30:07,NHB250830203007.RAWLHJ9,Long Range,0.0,2025-08-30 21:30:07,2025-08-30 21:30:08,NHB250830213008.RAWLHKJ,Long Range,1.0,2025-08-30 22:30:07,2025-08-30 22:30:08,NHB250830223008.RAWLHLU,Long Range,1.0,2025-08-30 23:30:07,2025-08-30 23:30:08,NHB250830233008.RAWLHN3,Long Range,1.0
2147,2025-08-30 20:50:08,NHB250830205008.RAWLHJP,NHB250830205303.RAWLHJU,NHB250830210009.RAWLHJX,NHB250830210303.RAWLHK1,2025-08-30 20:50:08,2025-08-30 20:50:08,NHB250830205008.RAWLHJP,Long Range,0.0,2025-08-30 21:50:08,2025-08-30 21:50:08,NHB250830215008.RAWLHKZ,Long Range,0.0,2025-08-30 22:50:08,2025-08-30 22:50:08,NHB250830225008.RAWLHM8,Long Range,0.0,2025-08-30 23:50:08,2025-08-30 23:50:08,NHB250830235008.RAWLHNH,Long Range,0.0
2148,2025-08-30 21:10:07,NHB250830211007.RAWLHK4,NHB250830211304.RAWLHK8,NHB250830212007.RAWLHKB,NHB250830212303.RAWLHKF,2025-08-30 21:10:07,2025-08-30 21:10:07,NHB250830211007.RAWLHK4,Long Range,0.0,2025-08-30 22:10:07,2025-08-30 22:10:08,NHB250830221008.RAWLHLD,Long Range,1.0,2025-08-30 23:10:07,2025-08-30 23:10:08,NHB250830231008.RAWLHMN,Long Range,1.0,2025-08-31 00:10:07,2025-08-31 00:10:07,NHB250831001007.RAWLHNY,Long Range,0.0
2149,2025-08-30 21:30:08,NHB250830213008.RAWLHKJ,NHB250830213304.RAWLHKN,NHB250830214007.RAWLHKS,NHB250830214304.RAWLHKW,2025-08-30 21:30:08,2025-08-30 21:30:08,NHB250830213008.RAWLHKJ,Long Range,0.0,2025-08-30 22:30:08,2025-08-30 22:30:08,NHB250830223008.RAWLHLU,Long Range,0.0,2025-08-30 23:30:08,2025-08-30 23:30:08,NHB250830233008.RAWLHN3,Long Range,0.0,2025-08-31 00:30:08,2025-08-31 00:30:08,NHB250831003008.RAWLHPC,Long Range,0.0
2150,2025-08-30 21:50:08,NHB250830215008.RAWLHKZ,NHB250830215304.RAWLHL3,NHB250830220007.RAWLHL6,NHB250830220303.RAWLHLA,2025-08-30 21:50:08,2025-08-30 21:50:08,NHB250830215008.RAWLHKZ,Long Range,0.0,2025-08-30 22:50:08,2025-08-30 22:50:08,NHB250830225008.RAWLHM8,Long Range,0.0,2025-08-30 23:50:08,2025-08-30 23:50:08,NHB250830235008.RAWLHNH,Long Range,0.0,2025-08-31 00:50:08,2025-08-31 00:50:09,NHB250831005009.RAWLHPT,Long Range,1.0
2151,2025-08-30 22:10:08,NHB250830221008.RAWLHLD,NHB250830221303.RAWLHLH,NHB250830222008.RAWLHLL,NHB250830222303.RAWLHLR,2025-08-30 22:10:08,2025-08-30 22:10:08,NHB250830221008.RAWLHLD,Long Range,0.0,2025-08-30 23:10:08,2025-08-30 23:10:08,NHB250830231008.RAWLHMN,Long Range,0.0,2025-08-31 00:10:08,2025-08-31 00:10:07,NHB250831001007.RAWLHNY,Long Range,1.0,2025-08-31 01:10:08,2025-08-31 01:10:07,NHB250831011007.RAWLHR7,Long Range,1.0
2152,2025-08-30 22:30:08,NHB250830223008.RAWLHLU,NHB250830223303.RAWLHLY,NHB250830224008.RAWLHM1,NHB250830224303.RAWLHM5,2025-08-30 22:30:08,2025-08-30 22:30:08,NHB250830223008.RAWLHLU,Long Range,0.0,2025-08-30 23:30:08,2025-08-30 23:30:08,NHB250830233008.RAWLHN3,Long Range,0.0,2025-08-31 00:30:08,2025-08-31 00:30:08,NHB250831003008.RAWLHPC,Long Range,0.0,2025-08-31 01:30:08,2025-08-31 01:30:07,NHB250831013007.RAWLHRM,Long Range,1.0
