filename,timestamp,mode,nsweeps,weighted_dbz,weather_class
NHB250827185304.RAWCX3E,2025-08-27 18:53:04,Short Range,8,28.15,Clear
NHB250827190007.RAWCX3W,2025-08-27 19:00:07,Long Range,4,34.95,Light rain
NHB250827190303.RAWCX40,2025-08-27 19:03:03,Short Range,8,28.46,Clear
NHB250827191007.RAWCX44,2025-08-27 19:10:07,Long Range,4,33.97,Light rain
NHB250827191303.RAWCX4A,2025-08-27 19:13:03,Short Range,8,30.13,Light rain
NHB250827192008.RAWCX4D,2025-08-27 19:20:08,Long Range,4,32.69,Light rain
NHB250827192303.RAWCX4H,2025-08-27 19:23:03,Short Range,8,27.01,Clear
NHB250827193009.RAWCX4L,2025-08-27 19:30:09,Long Range,4,32.47,Light rain
NHB250827193303.RAWCX4R,2025-08-27 19:33:03,Short Range,8,25.8,Clear
NHB250827194008.RAWCX4U,2025-08-27 19:40:08,Long Range,4,33.54,Light rain
NHB250827194304.RAWCX4Y,2025-08-27 19:43:04,Short Range,8,25.76,Clear
NHB250827195008.RAWCX51,2025-08-27 19:50:08,Long Range,4,32.55,Light rain
NHB250827195303.RAWCX55,2025-08-27 19:53:03,Short Range,8,24.82,Clear
NHB250827200008.RAWCX58,2025-08-27 20:00:08,Long Range,4,33.02,Light rain
NHB250827200304.RAWCX5C,2025-08-27 20:03:04,Short Range,8,24.62,Clear
NHB250827201008.RAWCX5F,2025-08-27 20:10:08,Long Range,4,33.94,Light rain
NHB250827201305.RAWCX5K,2025-08-27 20:13:05,Short Range,8,24.43,Clear
NHB250827202008.RAWCX5N,2025-08-27 20:20:08,Long Range,4,33.72,Light rain
NHB250827202303.RAWCX5T,2025-08-27 20:23:03,Short Range,8,24.05,Clear
NHB250827203008.RAWCX5W,2025-08-27 20:30:08,Long Range,4,34.99,Light rain
NHB250827203304.RAWCX60,2025-08-27 20:33:04,Short Range,8,24.33,Clear
NHB250827204008.RAWCX63,2025-08-27 20:40:08,Long Range,4,34.96,Light rain
NHB250827204303.RAWCX67,2025-08-27 20:43:03,Short Range,8,24.85,Clear
NHB250827205008.RAWCX6A,2025-08-27 20:50:08,Long Range,4,33.25,Light rain
NHB250827205304.RAWCX6E,2025-08-27 20:53:04,Short Range,8,22.8,Clear
NHB250827210007.RAWCX6H,2025-08-27 21:00:07,Long Range,4,30.71,Light rain
NHB250827210304.RAWCX6M,2025-08-27 21:03:04,Short Range,8,22.27,Clear
NHB250827211008.RAWCX6R,2025-08-27 21:10:08,Long Range,4,29.65,Clear
NHB250827211304.RAWCX6V,2025-08-27 21:13:04,Short Range,8,21.63,Clear
NHB250827212008.RAWCX6Y,2025-08-27 21:20:08,Long Range,4,27.45,Clear
NHB250827212303.RAWCX72,2025-08-27 21:23:03,Short Range,8,21.37,Clear
NHB250827213008.RAWCX75,2025-08-27 21:30:08,Long Range,4,26.42,Clear
NHB250827213304.RAWCX79,2025-08-27 21:33:04,Short Range,8,21.99,Clear
NHB250827214008.RAWCX7C,2025-08-27 21:40:08,Long Range,4,25.27,Clear
NHB250827214303.RAWCX7G,2025-08-27 21:43:03,Short Range,8,21.5,Clear
NHB250827215008.RAWCX7K,2025-08-27 21:50:08,Long Range,4,24.77,Clear
NHB250827215303.RAWCX7P,2025-08-27 21:53:03,Short Range,8,21.49,Clear
NHB250827220009.RAWCX7T,2025-08-27 22:00:09,Long Range,4,24.7,Clear
NHB250827220304.RAWCX7X,2025-08-27 22:03:04,Short Range,8,21.58,Clear
NHB250827221007.RAWCX80,2025-08-27 22:10:07,Long Range,4,28.06,Clear
NHB250827221303.RAWCX84,2025-08-27 22:13:03,Short Range,8,22.96,Clear
NHB250827222007.RAWCX87,2025-08-27 22:20:07,Long Range,4,26.99,Clear
NHB250827222303.RAWCX8B,2025-08-27 22:23:03,Short Range,8,24.13,Clear
NHB250827223008.RAWCX8E,2025-08-27 22:30:08,Long Range,4,25.47,Clear
NHB250827223303.RAWCX8J,2025-08-27 22:33:03,Short Range,8,23.61,Clear
NHB250827224008.RAWCX8M,2025-08-27 22:40:08,Long Range,4,25.86,Clear
NHB250827224303.RAWCX8S,2025-08-27 22:43:03,Short Range,8,22.71,Clear
NHB250827225008.RAWCX8V,2025-08-27 22:50:08,Long Range,4,26.19,Clear
NHB250827225304.RAWCX8Z,2025-08-27 22:53:04,Short Range,8,23.0,Clear
NHB250827230008.RAWCX92,2025-08-27 23:00:08,Long Range,4,26.85,Clear
NHB250827230304.RAWCX96,2025-08-27 23:03:04,Short Range,8,22.83,Clear
NHB250827231008.RAWCX99,2025-08-27 23:10:08,Long Range,4,26.24,Clear
NHB250827231303.RAWCX9D,2025-08-27 23:13:03,Short Range,8,21.67,Clear
NHB250827232008.RAWCX9G,2025-08-27 23:20:08,Long Range,4,27.91,Clear
NHB250827232303.RAWCX9L,2025-08-27 23:23:03,Short Range,8,22.14,Clear
NHB250827233008.RAWCX9P,2025-08-27 23:30:08,Long Range,4,28.19,Clear
NHB250827233303.RAWCX9U,2025-08-27 23:33:03,Short Range,8,21.88,Clear
NHB250827234008.RAWCX9X,2025-08-27 23:40:08,Long Range,4,31.03,Light rain
NHB250827234304.RAWCXA1,2025-08-27 23:43:04,Short Range,8,25.17,Clear
NHB250827235007.RAWCXA4,2025-08-27 23:50:07,Long Range,4,31.75,Light rain
NHB250827235303.RAWCXA8,2025-08-27 23:53:03,Short Range,8,26.87,Clear
NHB250828000008.RAWCXAB,2025-08-28 00:00:08,Long Range,4,31.58,Light rain
NHB250828000304.RAWCXAF,2025-08-28 00:03:04,Short Range,8,27.17,Clear
NHB250828001007.RAWCXAJ,2025-08-28 00:10:07,Long Range,4,31.62,Light rain
NHB250828001304.RAWCXAN,2025-08-28 00:13:04,Short Range,8,26.7,Clear
NHB250828002008.RAWCXAS,2025-08-28 00:20:08,Long Range,4,30.38,Light rain
NHB250828002303.RAWCXAW,2025-08-28 00:23:03,Short Range,8,28.78,Clear
NHB250828003008.RAWCXAZ,2025-08-28 00:30:08,Long Range,4,30.5,Light rain
NHB250828003303.RAWCXB3,2025-08-28 00:33:03,Short Range,8,28.79,Clear
NHB250828004008.RAWCXB6,2025-08-28 00:40:08,Long Range,4,32.01,Light rain
NHB250828004303.RAWCXBA,2025-08-28 00:43:03,Short Range,8,29.64,Clear
NHB250828005007.RAWCXBD,2025-08-28 00:50:07,Long Range,4,33.82,Light rain
NHB250828005303.RAWCXBH,2025-08-28 00:53:03,Short Range,8,30.36,Light rain
NHB250828010007.RAWCXBL,2025-08-28 01:00:07,Long Range,4,33.34,Light rain
NHB250828010303.RAWCXBR,2025-08-28 01:03:03,Short Range,8,31.52,Light rain
NHB250828011007.RAWCXBU,2025-08-28 01:10:07,Long Range,4,32.79,Light rain
NHB250828011303.RAWCXBY,2025-08-28 01:13:03,Short Range,8,30.84,Light rain
NHB250828012007.RAWCXC1,2025-08-28 01:20:07,Long Range,4,33.46,Light rain
NHB250828012304.RAWCXC5,2025-08-28 01:23:04,Short Range,8,31.09,Light rain
NHB250828013008.RAWCXC8,2025-08-28 01:30:08,Long Range,4,35.72,Light rain
NHB250828013303.RAWCXCC,2025-08-28 01:33:03,Short Range,8,30.27,Light rain
NHB250828014007.RAWCXCF,2025-08-28 01:40:07,Long Range,4,34.44,Light rain
NHB250828014303.RAWCXCK,2025-08-28 01:43:03,Short Range,8,30.4,Light rain
NHB250828015008.RAWCXCN,2025-08-28 01:50:08,Long Range,4,35.22,Light rain
NHB250828015303.RAWCXCT,2025-08-28 01:53:03,Short Range,8,30.31,Light rain
NHB250828020008.RAWCXCW,2025-08-28 02:00:08,Long Range,4,34.59,Light rain
NHB250828020303.RAWCXD0,2025-08-28 02:03:03,Short Range,8,30.89,Light rain
NHB250828021007.RAWCXD3,2025-08-28 02:10:07,Long Range,4,31.49,Light rain
NHB250828021304.RAWCXD7,2025-08-28 02:13:04,Short Range,8,29.38,Clear
NHB250828022007.RAWCXDA,2025-08-28 02:20:07,Long Range,4,30.6,Light rain
NHB250828022303.RAWCXDE,2025-08-28 02:23:03,Short Range,8,27.33,Clear
NHB250828023008.RAWCXDH,2025-08-28 02:30:08,Long Range,4,29.19,Clear
NHB250828023304.RAWCXDM,2025-08-28 02:33:04,Short Range,8,28.22,Clear
NHB250828024007.RAWCXDR,2025-08-28 02:40:07,Long Range,4,29.85,Clear
NHB250828024303.RAWCXDV,2025-08-28 02:43:03,Short Range,8,28.19,Clear
NHB250828025007.RAWCXDY,2025-08-28 02:50:07,Long Range,4,29.49,Clear
NHB250828025303.RAWCXE2,2025-08-28 02:53:03,Short Range,8,27.15,Clear
NHB250828030008.RAWCXE5,2025-08-28 03:00:08,Long Range,4,30.01,Light rain
NHB250828030304.RAWCXE9,2025-08-28 03:03:04,Short Range,8,28.06,Clear
NHB250828031008.RAWCXEC,2025-08-28 03:10:08,Long Range,4,30.41,Light rain
NHB250828031304.RAWCXEG,2025-08-28 03:13:04,Short Range,8,28.99,Clear
NHB250828032008.RAWCXEK,2025-08-28 03:20:08,Long Range,4,30.57,Light rain
NHB250828032303.RAWCXEP,2025-08-28 03:23:03,Short Range,8,27.77,Clear
NHB250828033008.RAWCXET,2025-08-28 03:30:08,Long Range,4,29.91,Clear
NHB250828033303.RAWCXEX,2025-08-28 03:33:03,Short Range,8,28.65,Clear
NHB250828034008.RAWCXF0,2025-08-28 03:40:08,Long Range,4,31.07,Light rain
NHB250828034303.RAWCXF4,2025-08-28 03:43:03,Short Range,8,28.86,Clear
NHB250828035008.RAWCXF7,2025-08-28 03:50:08,Long Range,4,32.35,Light rain
NHB250828035304.RAWCXFB,2025-08-28 03:53:04,Short Range,8,30.54,Light rain
NHB250828040008.RAWCXFE,2025-08-28 04:00:08,Long Range,4,33.34,Light rain
NHB250828040303.RAWCXFJ,2025-08-28 04:03:03,Short Range,8,32.82,Light rain
NHB250828041008.RAWCXFM,2025-08-28 04:10:08,Long Range,4,33.56,Light rain
NHB250828041303.RAWCXFS,2025-08-28 04:13:03,Short Range,8,31.64,Light rain
NHB250828042007.RAWCXFV,2025-08-28 04:20:07,Long Range,4,31.31,Light rain
NHB250828042303.RAWCXFZ,2025-08-28 04:23:03,Short Range,8,31.84,Light rain
NHB250828043008.RAWCXG2,2025-08-28 04:30:08,Long Range,4,36.0,Light rain
NHB250828043303.RAWCXG6,2025-08-28 04:33:03,Short Range,8,33.01,Light rain
NHB250828044008.RAWCXG9,2025-08-28 04:40:08,Long Range,4,36.32,Light rain
NHB250828044304.RAWCXGD,2025-08-28 04:43:04,Short Range,8,34.18,Light rain
NHB250828045008.RAWCXGG,2025-08-28 04:50:08,Long Range,4,36.31,Light rain
NHB250828045304.RAWCXGL,2025-08-28 04:53:04,Short Range,8,33.31,Light rain
NHB250828050008.RAWCXGP,2025-08-28 05:00:08,Long Range,4,34.46,Light rain
NHB250828050304.RAWCXGU,2025-08-28 05:03:04,Short Range,8,32.67,Light rain
NHB250828051007.RAWCXGX,2025-08-28 05:10:07,Long Range,4,38.19,Light rain
NHB250828051303.RAWCXH1,2025-08-28 05:13:03,Short Range,8,34.34,Light rain
NHB250828052007.RAWCXH4,2025-08-28 05:20:07,Long Range,4,34.88,Light rain
NHB250828052304.RAWCXH8,2025-08-28 05:23:04,Short Range,8,31.83,Light rain
NHB250828053007.RAWCXHB,2025-08-28 05:30:07,Long Range,4,34.8,Light rain
NHB250828053304.RAWCXHF,2025-08-28 05:33:04,Short Range,8,30.58,Light rain
NHB250828054007.RAWCXHJ,2025-08-28 05:40:07,Long Range,4,34.66,Light rain
NHB250828054303.RAWCXHN,2025-08-28 05:43:03,Short Range,8,28.74,Clear
NHB250828055007.RAWCXHS,2025-08-28 05:50:07,Long Range,4,35.71,Light rain
NHB250828055304.RAWCXHW,2025-08-28 05:53:04,Short Range,8,30.1,Light rain
NHB250828060009.RAWCXHZ,2025-08-28 06:00:09,Long Range,4,37.44,Light rain
NHB250828060304.RAWCXJ3,2025-08-28 06:03:04,Short Range,8,29.95,Clear
NHB250828061008.RAWCXJ6,2025-08-28 06:10:08,Long Range,4,38.8,Light rain
NHB250828061304.RAWCXJA,2025-08-28 06:13:04,Short Range,8,29.55,Clear
NHB250828062008.RAWCXJD,2025-08-28 06:20:08,Long Range,4,38.97,Light rain
NHB250828062304.RAWCXJH,2025-08-28 06:23:04,Short Range,8,30.42,Light rain
NHB250828063007.RAWCXJL,2025-08-28 06:30:07,Long Range,4,39.68,Light rain
NHB250828063304.RAWCXJR,2025-08-28 06:33:04,Short Range,8,31.72,Light rain
NHB250828064008.RAWCXJU,2025-08-28 06:40:08,Long Range,4,38.94,Light rain
NHB250828064303.RAWCXJY,2025-08-28 06:43:03,Short Range,8,31.6,Light rain
NHB250828065009.RAWCXK1,2025-08-28 06:50:09,Long Range,4,39.93,Light rain
NHB250828065304.RAWCXK5,2025-08-28 06:53:04,Short Range,8,30.68,Light rain
NHB250828070007.RAWCXK8,2025-08-28 07:00:07,Long Range,4,40.94,Moderate rain
NHB250828070303.RAWCXKC,2025-08-28 07:03:03,Short Range,8,30.74,Light rain
NHB250828071008.RAWCXKF,2025-08-28 07:10:08,Long Range,4,41.2,Moderate rain
NHB250828071303.RAWCXKK,2025-08-28 07:13:03,Short Range,8,33.48,Light rain
NHB250828072008.RAWCXKN,2025-08-28 07:20:08,Long Range,4,42.22,Moderate rain
NHB250828072304.RAWCXKT,2025-08-28 07:23:04,Short Range,8,34.62,Light rain
NHB250828073008.RAWCXKW,2025-08-28 07:30:08,Long Range,4,43.64,Moderate rain
NHB250828073304.RAWCXL0,2025-08-28 07:33:04,Short Range,8,35.79,Light rain
NHB250828074007.RAWCXL3,2025-08-28 07:40:07,Long Range,4,43.04,Moderate rain
NHB250828074304.RAWCXL7,2025-08-28 07:43:04,Short Range,8,38.72,Light rain
NHB250828075008.RAWCXLA,2025-08-28 07:50:08,Long Range,4,44.84,Moderate rain
NHB250828075304.RAWCXLE,2025-08-28 07:53:04,Short Range,8,41.98,Moderate rain
NHB250828080007.RAWCXLH,2025-08-28 08:00:07,Long Range,4,45.24,Moderate rain
NHB250828080304.RAWCXLM,2025-08-28 08:03:04,Short Range,8,44.2,Moderate rain
NHB250828081008.RAWCXLR,2025-08-28 08:10:08,Long Range,4,46.2,Moderate rain
NHB250828081305.RAWCXLV,2025-08-28 08:13:05,Short Range,8,51.66,Heavy rain
NHB250828082008.RAWCXLY,2025-08-28 08:20:08,Long Range,4,49.1,Heavy rain
NHB250828082304.RAWCXM2,2025-08-28 08:23:04,Short Range,8,53.98,Heavy rain
NHB250828083008.RAWCXM5,2025-08-28 08:30:08,Long Range,4,50.04,Heavy rain
NHB250828083304.RAWCXM9,2025-08-28 08:33:04,Short Range,8,55.01,Very heavy rain
NHB250828084008.RAWCXMC,2025-08-28 08:40:08,Long Range,4,50.48,Heavy rain
NHB250828084304.RAWCXMG,2025-08-28 08:43:04,Short Range,8,54.0,Heavy rain
NHB250828085007.RAWCXMK,2025-08-28 08:50:07,Long Range,4,49.79,Heavy rain
NHB250828085304.RAWCXMP,2025-08-28 08:53:04,Short Range,8,53.93,Heavy rain
NHB250828090008.RAWCXMT,2025-08-28 09:00:08,Long Range,4,50.91,Heavy rain
NHB250828090304.RAWCXMX,2025-08-28 09:03:04,Short Range,8,53.79,Heavy rain
NHB250828091007.RAWCXN0,2025-08-28 09:10:07,Long Range,4,49.84,Heavy rain
NHB250828091304.RAWCXN4,2025-08-28 09:13:04,Short Range,8,52.81,Heavy rain
NHB250828092008.RAWCXN7,2025-08-28 09:20:08,Long Range,4,49.49,Heavy rain
NHB250828092303.RAWCXNB,2025-08-28 09:23:03,Short Range,8,52.44,Heavy rain
NHB250828093008.RAWCXNE,2025-08-28 09:30:08,Long Range,4,49.87,Heavy rain
NHB250828093304.RAWCXNJ,2025-08-28 09:33:04,Short Range,8,51.06,Heavy rain
NHB250828094007.RAWCXNM,2025-08-28 09:40:07,Long Range,4,48.51,Heavy rain
NHB250828094303.RAWCXNS,2025-08-28 09:43:03,Short Range,8,52.08,Heavy rain
NHB250828095007.RAWCXNV,2025-08-28 09:50:07,Long Range,4,50.2,Heavy rain
NHB250828095303.RAWCXNZ,2025-08-28 09:53:03,Short Range,8,54.05,Heavy rain
NHB250828100008.RAWCXP2,2025-08-28 10:00:08,Long Range,4,50.89,Heavy rain
NHB250828100303.RAWCXP6,2025-08-28 10:03:03,Short Range,8,54.51,Heavy rain
NHB250828101008.RAWCXP9,2025-08-28 10:10:08,Long Range,4,50.76,Heavy rain
NHB250828101305.RAWCXPD,2025-08-28 10:13:05,Short Range,8,56.41,Very heavy rain
NHB250828102008.RAWCXPG,2025-08-28 10:20:08,Long Range,4,51.96,Heavy rain
NHB250828102304.RAWCXPL,2025-08-28 10:23:04,Short Range,8,56.4,Very heavy rain
NHB250828103008.RAWCXPP,2025-08-28 10:30:08,Long Range,4,52.45,Heavy rain
NHB250828103304.RAWCXPU,2025-08-28 10:33:04,Short Range,8,56.37,Very heavy rain
NHB250828104007.RAWCXPX,2025-08-28 10:40:07,Long Range,4,53.17,Heavy rain
NHB250828104303.RAWCXR1,2025-08-28 10:43:03,Short Range,8,55.19,Very heavy rain
NHB250828105008.RAWCXR4,2025-08-28 10:50:08,Long Range,4,52.07,Heavy rain
NHB250828105303.RAWCXR8,2025-08-28 10:53:03,Short Range,8,54.49,Heavy rain
NHB250828110008.RAWCXRB,2025-08-28 11:00:08,Long Range,4,52.34,Heavy rain
NHB250828110304.RAWCXRF,2025-08-28 11:03:04,Short Range,8,54.64,Heavy rain
NHB250828111008.RAWCXRJ,2025-08-28 11:10:08,Long Range,4,52.74,Heavy rain
NHB250828111304.RAWCXRN,2025-08-28 11:13:04,Short Range,8,54.48,Heavy rain
NHB250828112009.RAWCXRS,2025-08-28 11:20:09,Long Range,4,52.15,Heavy rain
NHB250828112303.RAWCXRW,2025-08-28 11:23:03,Short Range,8,55.08,Very heavy rain
NHB250828113008.RAWCXRZ,2025-08-28 11:30:08,Long Range,4,52.93,Heavy rain
NHB250828113304.RAWCXS3,2025-08-28 11:33:04,Short Range,8,54.74,Heavy rain
NHB250828114007.RAWCXS6,2025-08-28 11:40:07,Long Range,4,52.21,Heavy rain
NHB250828114305.RAWCXSA,2025-08-28 11:43:05,Short Range,8,53.38,Heavy rain
NHB250828115008.RAWCXSD,2025-08-28 11:50:08,Long Range,4,51.52,Heavy rain
NHB250828115304.RAWCXSH,2025-08-28 11:53:04,Short Range,8,53.11,Heavy rain
NHB250828120007.RAWCXSL,2025-08-28 12:00:07,Long Range,4,50.83,Heavy rain
NHB250828120304.RAWCXSR,2025-08-28 12:03:04,Short Range,8,52.51,Heavy rain
NHB250828121008.RAWCXSU,2025-08-28 12:10:08,Long Range,4,51.43,Heavy rain
NHB250828121303.RAWCXSY,2025-08-28 12:13:03,Short Range,8,52.74,Heavy rain
NHB250828122007.RAWCXT1,2025-08-28 12:20:07,Long Range,4,50.83,Heavy rain
NHB250828122304.RAWCXT5,2025-08-28 12:23:04,Short Range,8,51.21,Heavy rain
NHB250828123007.RAWCXT8,2025-08-28 12:30:07,Long Range,4,50.12,Heavy rain
NHB250828123303.RAWCXTC,2025-08-28 12:33:03,Short Range,8,50.63,Heavy rain
NHB250828124007.RAWCXTF,2025-08-28 12:40:07,Long Range,4,49.74,Heavy rain
NHB250828124303.RAWCXTK,2025-08-28 12:43:03,Short Range,8,50.04,Heavy rain
NHB250828125007.RAWCXTN,2025-08-28 12:50:07,Long Range,4,48.3,Heavy rain
NHB250828125304.RAWCXTT,2025-08-28 12:53:04,Short Range,8,48.61,Heavy rain
NHB250828130007.RAWCXTW,2025-08-28 13:00:07,Long Range,4,47.64,Heavy rain
NHB250828130304.RAWCXU0,2025-08-28 13:03:04,Short Range,8,48.1,Heavy rain
NHB250828131007.RAWCXU3,2025-08-28 13:10:07,Long Range,4,46.76,Moderate rain
NHB250828131303.RAWCXU7,2025-08-28 13:13:03,Short Range,8,47.68,Heavy rain
NHB250828132009.RAWCXUA,2025-08-28 13:20:09,Long Range,4,46.51,Moderate rain
NHB250828132304.RAWCXUE,2025-08-28 13:23:04,Short Range,8,46.84,Moderate rain
NHB250828133008.RAWCXUH,2025-08-28 13:30:08,Long Range,4,45.28,Moderate rain
NHB250828133303.RAWCXUM,2025-08-28 13:33:03,Short Range,8,46.29,Moderate rain
NHB250828134007.RAWCXUR,2025-08-28 13:40:07,Long Range,4,44.68,Moderate rain
NHB250828134304.RAWCXUV,2025-08-28 13:43:04,Short Range,8,45.68,Moderate rain
NHB250828135007.RAWCXUY,2025-08-28 13:50:07,Long Range,4,43.79,Moderate rain
NHB250828135304.RAWCXV2,2025-08-28 13:53:04,Short Range,8,45.86,Moderate rain
NHB250828140008.RAWCXV5,2025-08-28 14:00:08,Long Range,4,43.5,Moderate rain
NHB250828140303.RAWCXV9,2025-08-28 14:03:03,Short Range,8,45.6,Moderate rain
NHB250828141008.RAWCXVC,2025-08-28 14:10:08,Long Range,4,43.3,Moderate rain
NHB250828141303.RAWCXVG,2025-08-28 14:13:03,Short Range,8,44.22,Moderate rain
NHB250828142008.RAWCXVK,2025-08-28 14:20:08,Long Range,4,43.26,Moderate rain
NHB250828142303.RAWCXVP,2025-08-28 14:23:03,Short Range,8,42.47,Moderate rain
NHB250828143008.RAWCXVT,2025-08-28 14:30:08,Long Range,4,43.48,Moderate rain
NHB250828143305.RAWCXVX,2025-08-28 14:33:05,Short Range,8,41.71,Moderate rain
NHB250828144007.RAWCXW0,2025-08-28 14:40:07,Long Range,4,42.45,Moderate rain
NHB250828144303.RAWCXW4,2025-08-28 14:43:03,Short Range,8,41.55,Moderate rain
NHB250828145008.RAWCXW7,2025-08-28 14:50:08,Long Range,4,40.94,Moderate rain
NHB250828145303.RAWCXWB,2025-08-28 14:53:03,Short Range,8,38.99,Light rain
NHB250828150007.RAWCXWE,2025-08-28 15:00:07,Long Range,4,39.99,Light rain
NHB250828150303.RAWCXWJ,2025-08-28 15:03:03,Short Range,8,37.17,Light rain
NHB250828151008.RAWCXWM,2025-08-28 15:10:08,Long Range,4,39.73,Light rain
NHB250828151304.RAWCXWS,2025-08-28 15:13:04,Short Range,8,36.73,Light rain
NHB250828152008.RAWCXWV,2025-08-28 15:20:08,Long Range,4,39.62,Light rain
NHB250828152304.RAWCXWZ,2025-08-28 15:23:04,Short Range,8,35.85,Light rain
NHB250828153009.RAWCXX2,2025-08-28 15:30:09,Long Range,4,39.29,Light rain
NHB250828153303.RAWCXX6,2025-08-28 15:33:03,Short Range,8,34.2,Light rain
NHB250828154007.RAWCXX9,2025-08-28 15:40:07,Long Range,4,38.94,Light rain
NHB250828154303.RAWCXXD,2025-08-28 15:43:03,Short Range,8,32.99,Light rain
NHB250828155007.RAWCXXG,2025-08-28 15:50:07,Long Range,4,38.65,Light rain
NHB250828155304.RAWCXXL,2025-08-28 15:53:04,Short Range,8,33.09,Light rain
NHB250828160008.RAWCXXP,2025-08-28 16:00:08,Long Range,4,39.49,Light rain
NHB250828160303.RAWCXXU,2025-08-28 16:03:03,Short Range,8,33.91,Light rain
NHB250828161008.RAWCXXX,2025-08-28 16:10:08,Long Range,4,39.32,Light rain
NHB250828161304.RAWCXY1,2025-08-28 16:13:04,Short Range,8,34.15,Light rain
NHB250828162008.RAWCXY4,2025-08-28 16:20:08,Long Range,4,39.87,Light rain
NHB250828162303.RAWCXY8,2025-08-28 16:23:03,Short Range,8,35.21,Light rain
NHB250828163008.RAWCXYB,2025-08-28 16:30:08,Long Range,4,39.41,Light rain
NHB250828163303.RAWCXYF,2025-08-28 16:33:03,Short Range,8,35.92,Light rain
NHB250828164007.RAWCXYJ,2025-08-28 16:40:07,Long Range,4,39.54,Light rain
NHB250828164303.RAWCXYN,2025-08-28 16:43:03,Short Range,8,37.46,Light rain
NHB250828165007.RAWCXYS,2025-08-28 16:50:07,Long Range,4,39.5,Light rain
NHB250828165303.RAWCXYW,2025-08-28 16:53:03,Short Range,8,37.67,Light rain
NHB250828170008.RAWCXYZ,2025-08-28 17:00:08,Long Range,4,39.28,Light rain
NHB250828170303.RAWCXZ3,2025-08-28 17:03:03,Short Range,8,37.68,Light rain
NHB250828171007.RAWCXZ6,2025-08-28 17:10:07,Long Range,4,38.24,Light rain
NHB250828171303.RAWCXZA,2025-08-28 17:13:03,Short Range,8,37.39,Light rain
NHB250828172007.RAWCXZD,2025-08-28 17:20:07,Long Range,4,37.31,Light rain
NHB250828172303.RAWCXZH,2025-08-28 17:23:03,Short Range,8,36.45,Light rain
NHB250828173008.RAWCXZL,2025-08-28 17:30:08,Long Range,4,36.97,Light rain
NHB250828173303.RAWCXZR,2025-08-28 17:33:03,Short Range,8,35.64,Light rain
NHB250828174007.RAWCXZU,2025-08-28 17:40:07,Long Range,4,36.64,Light rain
NHB250828174303.RAWCXZY,2025-08-28 17:43:03,Short Range,8,35.71,Light rain
NHB250828175009.RAWCY01,2025-08-28 17:50:09,Long Range,4,35.97,Light rain
NHB250828175304.RAWCY05,2025-08-28 17:53:04,Short Range,8,35.19,Light rain
NHB250828180007.RAWCY08,2025-08-28 18:00:07,Long Range,4,35.93,Light rain
NHB250828180304.RAWCY0C,2025-08-28 18:03:04,Short Range,8,34.33,Light rain
NHB250828181009.RAWCY0F,2025-08-28 18:10:09,Long Range,4,36.04,Light rain
NHB250828181304.RAWCY0K,2025-08-28 18:13:04,Short Range,8,34.26,Light rain
NHB250828182008.RAWCY0N,2025-08-28 18:20:08,Long Range,4,36.24,Light rain
NHB250828182304.RAWCY0T,2025-08-28 18:23:04,Short Range,8,34.24,Light rain
NHB250828183008.RAWCY0W,2025-08-28 18:30:08,Long Range,4,35.34,Light rain
NHB250828183303.RAWCY10,2025-08-28 18:33:03,Short Range,8,33.41,Light rain
NHB250828184008.RAWCY13,2025-08-28 18:40:08,Long Range,4,35.28,Light rain
NHB250828184303.RAWCY17,2025-08-28 18:43:03,Short Range,8,33.28,Light rain
NHB250828185008.RAWCY1A,2025-08-28 18:50:08,Long Range,4,35.33,Light rain
NHB250828185303.RAWCY1E,2025-08-28 18:53:03,Short Range,8,34.48,Light rain
NHB250828190007.RAWCY1H,2025-08-28 19:00:07,Long Range,4,36.14,Light rain
NHB250828190303.RAWCY1M,2025-08-28 19:03:03,Short Range,8,37.06,Light rain
NHB250828191008.RAWCY1R,2025-08-28 19:10:08,Long Range,4,38.99,Light rain
NHB250828191303.RAWCY1V,2025-08-28 19:13:03,Short Range,8,39.77,Light rain
NHB250828192007.RAWCY1Y,2025-08-28 19:20:07,Long Range,4,40.87,Moderate rain
NHB250828192303.RAWCY22,2025-08-28 19:23:03,Short Range,8,42.09,Moderate rain
NHB250828193008.RAWCY25,2025-08-28 19:30:08,Long Range,4,41.85,Moderate rain
NHB250828193304.RAWCY29,2025-08-28 19:33:04,Short Range,8,43.57,Moderate rain
NHB250828194007.RAWCY2C,2025-08-28 19:40:07,Long Range,4,42.63,Moderate rain
NHB250828194304.RAWCY2G,2025-08-28 19:43:04,Short Range,8,46.31,Moderate rain
NHB250828195008.RAWCY2K,2025-08-28 19:50:08,Long Range,4,44.36,Moderate rain
NHB250828195304.RAWCY2P,2025-08-28 19:53:04,Short Range,8,51.13,Heavy rain
NHB250828200007.RAWCY2T,2025-08-28 20:00:07,Long Range,4,46.59,Moderate rain
