group_id,t0,file_t0,t3,file_t3,t10,file_t10,t13,file_t13
2011,2025-08-28 23:30:08,NHB250828233008.RAWCY78,2025-08-28 23:33:03,NHB250828233303.RAWCY7C,2025-08-28 23:40:08,NHB250828234008.RAWCY7F,2025-08-28 23:43:03,NHB250828234303.RAWCY7K
2012,2025-08-28 23:50:07,NHB250828235007.RAWCY7N,2025-08-28 23:53:03,NHB250828235303.RAWCY7T,2025-08-29 00:00:08,NHB250829000008.RAWCY7W,2025-08-29 00:03:03,NHB250829000303.RAWCY80
2013,2025-08-29 00:10:08,NHB250829001008.RAWCY83,2025-08-29 00:13:03,NHB250829001303.RAWCY87,2025-08-29 00:20:08,NHB250829002008.RAWCY8A,2025-08-29 00:23:03,NHB250829002303.RAWCY8E
2014,2025-08-29 00:30:08,NHB250829003008.RAWCY8H,2025-08-29 00:33:03,NHB250829003303.RAWCY8M,2025-08-29 00:40:08,NHB250829004008.RAWCY8R,2025-08-29 00:43:04,NHB250829004304.RAWCY8V
2015,2025-08-29 00:50:08,NHB250829005008.RAWCY8Y,2025-08-29 00:53:04,NHB250829005304.RAWCY92,2025-08-29 01:00:08,NHB250829010008.RAWCY95,2025-08-29 01:03:04,NHB250829010304.RAWCY99
2016,2025-08-29 01:10:07,NHB250829011007.RAWCY9C,2025-08-29 01:13:04,NHB250829011304.RAWCY9G,2025-08-29 01:20:07,NHB250829012007.RAWCY9K,2025-08-29 01:23:03,NHB250829012303.RAWLFWF
2017,2025-08-29 01:30:07,NHB250829013007.RAWLFWJ,2025-08-29 01:33:03,NHB250829013303.RAWLFWN,2025-08-29 01:40:08,NHB250829014008.RAWLFWS,2025-08-29 01:43:03,NHB250829014303.RAWLFWW
2018,2025-08-29 01:50:07,NHB250829015007.RAWLFWZ,2025-08-29 01:53:04,NHB250829015304.RAWLFX3,2025-08-29 02:00:08,NHB250829020008.RAWLFX6,2025-08-29 02:03:04,NHB250829020304.RAWLFXA
2019,2025-08-29 02:10:07,NHB250829021007.RAWLFXD,2025-08-29 02:13:04,NHB250829021304.RAWLFXH,2025-08-29 02:20:08,NHB250829022008.RAWLFXL,2025-08-29 02:23:04,NHB250829022304.RAWLFXR
2020,2025-08-29 02:30:09,NHB250829023009.RAWLFXU,2025-08-29 02:33:03,NHB250829023303.RAWLFXY,2025-08-29 02:40:08,NHB250829024008.RAWLFY1,2025-08-29 02:43:04,NHB250829024304.RAWLFY5
2021,2025-08-29 02:50:07,NHB250829025007.RAWLFY8,2025-08-29 02:53:03,NHB250829025303.RAWLFYC,2025-08-29 03:00:08,NHB250829030008.RAWLFYF,2025-08-29 03:03:04,NHB250829030304.RAWLFYK
2022,2025-08-29 03:10:08,NHB250829031008.RAWLFYN,2025-08-29 03:13:04,NHB250829031304.RAWLFYT,2025-08-29 03:20:08,NHB250829032008.RAWLFYW,2025-08-29 03:23:04,NHB250829032304.RAWLFZ0
2023,2025-08-29 03:30:08,NHB250829033008.RAWLFZ3,2025-08-29 03:33:04,NHB250829033304.RAWLFZ7,2025-08-29 03:40:08,NHB250829034008.RAWLFZA,2025-08-29 03:43:03,NHB250829034303.RAWLFZE
2024,2025-08-29 03:50:09,NHB250829035009.RAWLFZH,2025-08-29 03:53:04,NHB250829035304.RAWLFZM,2025-08-29 04:00:08,NHB250829040008.RAWLFZR,2025-08-29 04:03:03,NHB250829040303.RAWLFZV
2025,2025-08-29 04:10:09,NHB250829041009.RAWLFZY,2025-08-29 04:13:04,NHB250829041304.RAWLG02,2025-08-29 04:20:07,NHB250829042007.RAWLG05,2025-08-29 04:23:03,NHB250829042303.RAWLG09
2026,2025-08-29 04:30:08,NHB250829043008.RAWLG0C,2025-08-29 04:33:04,NHB250829043304.RAWLG0G,2025-08-29 04:40:08,NHB250829044008.RAWLG0K,2025-08-29 04:43:03,NHB250829044303.RAWLG0P
2027,2025-08-29 04:50:09,NHB250829045009.RAWLG0T,2025-08-29 04:53:03,NHB250829045303.RAWLG0X,2025-08-29 05:00:08,NHB250829050008.RAWLG10,2025-08-29 05:03:03,NHB250829050303.RAWLG14
2028,2025-08-29 05:10:07,NHB250829051007.RAWLG17,2025-08-29 05:13:03,NHB250829051303.RAWLG1B,2025-08-29 05:20:07,NHB250829052007.RAWLG1E,2025-08-29 05:23:04,NHB250829052304.RAWLG1J
2029,2025-08-29 05:30:08,NHB250829053008.RAWLG1M,2025-08-29 05:33:05,NHB250829053305.RAWLG1S,2025-08-29 05:40:07,NHB250829054007.RAWLG1V,2025-08-29 05:43:03,NHB250829054303.RAWLG1Z
2030,2025-08-29 05:50:08,NHB250829055008.RAWLG22,2025-08-29 05:53:04,NHB250829055304.RAWLG26,2025-08-29 06:00:08,NHB250829060008.RAWLG29,2025-08-29 06:03:03,NHB250829060303.RAWLG2D
2031,2025-08-29 06:10:08,NHB250829061008.RAWLG2G,2025-08-29 06:13:05,NHB250829061305.RAWLG2L,2025-08-29 06:20:08,NHB250829062008.RAWLG2P,2025-08-29 06:23:04,NHB250829062304.RAWLG2U
2032,2025-08-29 06:30:09,NHB250829063009.RAWLG2X,2025-08-29 06:33:04,NHB250829063304.RAWLG31,2025-08-29 06:40:09,NHB250829064009.RAWLG34,2025-08-29 06:43:03,NHB250829064303.RAWLG38
2033,2025-08-29 06:50:08,NHB250829065008.RAWLG3B,2025-08-29 06:53:05,NHB250829065305.RAWLG3F,2025-08-29 07:00:08,NHB250829070008.RAWLG3J,2025-08-29 07:03:03,NHB250829070303.RAWLG3N
2034,2025-08-29 07:10:07,NHB250829071007.RAWLG3S,2025-08-29 07:13:04,NHB250829071304.RAWLG3W,2025-08-29 07:20:08,NHB250829072008.RAWLG3Z,2025-08-29 07:23:04,NHB250829072304.RAWLG43
2035,2025-08-29 07:30:08,NHB250829073008.RAWLG46,2025-08-29 07:33:04,NHB250829073304.RAWLG4A,2025-08-29 07:40:08,NHB250829074008.RAWLG4D,2025-08-29 07:43:03,NHB250829074303.RAWLG4H
2036,2025-08-29 07:50:08,NHB250829075008.RAWLG4L,2025-08-29 07:53:04,NHB250829075304.RAWLG4R,2025-08-29 08:00:09,NHB250829080009.RAWLG4U,2025-08-29 08:03:05,NHB250829080305.RAWLG4Y
2037,2025-08-29 08:10:08,NHB250829081008.RAWLG51,2025-08-29 08:13:03,NHB250829081303.RAWLG55,2025-08-29 08:20:08,NHB250829082008.RAWLG58,2025-08-29 08:23:04,NHB250829082304.RAWLG5C
2038,2025-08-29 08:30:08,NHB250829083008.RAWLG5F,2025-08-29 08:33:03,NHB250829083303.RAWLG5K,2025-08-29 08:40:08,NHB250829084008.RAWLG5N,2025-08-29 08:43:04,NHB250829084304.RAWLG5T
2039,2025-08-29 08:50:08,NHB250829085008.RAWLG5W,2025-08-29 08:53:03,NHB250829085303.RAWLG60,2025-08-29 09:00:08,NHB250829090008.RAWLG63,2025-08-29 09:03:04,NHB250829090304.RAWLG67
2040,2025-08-29 09:10:08,NHB250829091008.RAWLG6A,2025-08-29 09:13:03,NHB250829091303.RAWLG6E,2025-08-29 09:20:07,NHB250829092007.RAWLG6H,2025-08-29 09:23:04,NHB250829092304.RAWLG6M
2041,2025-08-29 09:30:08,NHB250829093008.RAWLG6R,2025-08-29 09:33:03,NHB250829093303.RAWLG6V,2025-08-29 09:40:08,NHB250829094008.RAWLG6Y,2025-08-29 09:43:04,NHB250829094304.RAWLG72
2042,2025-08-29 09:50:08,NHB250829095008.RAWLG75,2025-08-29 09:53:04,NHB250829095304.RAWLG79,2025-08-29 10:00:08,NHB250829100008.RAWLG7C,2025-08-29 10:03:03,NHB250829100303.RAWLG7G
2043,2025-08-29 10:10:07,NHB250829101007.RAWLG7K,2025-08-29 10:13:04,NHB250829101304.RAWLG7P,2025-08-29 10:20:07,NHB250829102007.RAWLG7T,2025-08-29 10:23:04,NHB250829102304.RAWLG7X
2044,2025-08-29 10:30:08,NHB250829103008.RAWLG80,2025-08-29 10:33:03,NHB250829103303.RAWLG84,2025-08-29 10:40:08,NHB250829104008.RAWLG87,2025-08-29 10:43:03,NHB250829104303.RAWLG8B
2045,2025-08-29 10:50:09,NHB250829105009.RAWLG8E,2025-08-29 10:53:03,NHB250829105303.RAWLG8J,2025-08-29 11:00:08,NHB250829110008.RAWLG8M,2025-08-29 11:03:03,NHB250829110303.RAWLG8S
2046,2025-08-29 11:10:07,NHB250829111007.RAWLG8V,2025-08-29 11:13:03,NHB250829111303.RAWLG8Z,2025-08-29 11:20:08,NHB250829112008.RAWLG92,2025-08-29 11:23:04,NHB250829112304.RAWLG96
2047,2025-08-29 11:30:08,NHB250829113008.RAWLG99,2025-08-29 11:33:03,NHB250829113303.RAWLG9D,2025-08-29 11:40:08,NHB250829114008.RAWLG9G,2025-08-29 11:43:03,NHB250829114303.RAWLG9L
2048,2025-08-29 11:50:08,NHB250829115008.RAWLG9P,2025-08-29 11:53:04,NHB250829115304.RAWLG9U,2025-08-29 12:00:08,NHB250829120008.RAWLG9X,2025-08-29 12:03:03,NHB250829120303.RAWLGA1
2049,2025-08-29 12:10:08,NHB250829121008.RAWLGA4,2025-08-29 12:13:04,NHB250829121304.RAWLGA8,2025-08-29 12:20:07,NHB250829122007.RAWLGAB,2025-08-29 12:23:03,NHB250829122303.RAWLGAF
2050,2025-08-29 12:30:08,NHB250829123008.RAWLGAJ,2025-08-29 12:33:04,NHB250829123304.RAWLGAN,2025-08-29 12:40:08,NHB250829124008.RAWLGAS,2025-08-29 12:43:03,NHB250829124303.RAWLGAW
2051,2025-08-29 12:50:08,NHB250829125008.RAWLGAZ,2025-08-29 12:53:03,NHB250829125303.RAWLGB3,2025-08-29 13:00:08,NHB250829130008.RAWLGB6,2025-08-29 13:03:03,NHB250829130303.RAWLGBA
2052,2025-08-29 13:10:08,NHB250829131008.RAWLGBD,2025-08-29 13:13:04,NHB250829131304.RAWLGBH,2025-08-29 13:20:08,NHB250829132008.RAWLGBL,2025-08-29 13:23:03,NHB250829132303.RAWLGBR
2053,2025-08-29 13:30:08,NHB250829133008.RAWLGBU,2025-08-29 13:33:03,NHB250829133303.RAWLGBY,2025-08-29 13:40:08,NHB250829134008.RAWLGC1,2025-08-29 13:43:03,NHB250829134303.RAWLGC5
2054,2025-08-29 13:50:08,NHB250829135008.RAWLGC8,2025-08-29 13:53:03,NHB250829135303.RAWLGCC,2025-08-29 14:00:08,NHB250829140008.RAWLGCF,2025-08-29 14:03:03,NHB250829140303.RAWLGCK
2055,2025-08-29 14:10:07,NHB250829141007.RAWLGCN,2025-08-29 14:13:03,NHB250829141303.RAWLGCT,2025-08-29 14:20:08,NHB250829142008.RAWLGCW,2025-08-29 14:23:03,NHB250829142303.RAWLGD0
2056,2025-08-29 14:30:07,NHB250829143007.RAWLGD3,2025-08-29 14:33:03,NHB250829143303.RAWLGD7,2025-08-29 14:40:07,NHB250829144007.RAWLGDA,2025-08-29 14:43:05,NHB250829144305.RAWLGDE
2057,2025-08-29 14:50:07,NHB250829145007.RAWLGDH,2025-08-29 14:53:03,NHB250829145303.RAWLGDM,2025-08-29 15:00:08,NHB250829150008.RAWLGDR,2025-08-29 15:03:03,NHB250829150303.RAWLGDV
2058,2025-08-29 15:10:09,NHB250829151009.RAWLGDY,2025-08-29 15:13:03,NHB250829151303.RAWLGE2,2025-08-29 15:20:07,NHB250829152007.RAWLGE5,2025-08-29 15:23:03,NHB250829152303.RAWLGE9
2059,2025-08-29 15:30:07,NHB250829153007.RAWLGEC,2025-08-29 15:33:03,NHB250829153303.RAWLGEG,2025-08-29 15:40:07,NHB250829154007.RAWLGEK,2025-08-29 15:43:03,NHB250829154303.RAWLGEP
2060,2025-08-29 15:50:07,NHB250829155007.RAWLGET,2025-08-29 15:53:03,NHB250829155303.RAWLGEX,2025-08-29 16:00:08,NHB250829160008.RAWLGF0,2025-08-29 16:03:03,NHB250829160303.RAWLGF4
2061,2025-08-29 16:10:07,NHB250829161007.RAWLGF7,2025-08-29 16:13:04,NHB250829161304.RAWLGFB,2025-08-29 16:20:08,NHB250829162008.RAWLGFE,2025-08-29 16:23:03,NHB250829162303.RAWLGFJ
2062,2025-08-29 16:30:08,NHB250829163008.RAWLGFM,2025-08-29 16:33:04,NHB250829163304.RAWLGFS,2025-08-29 16:40:08,NHB250829164008.RAWLGFV,2025-08-29 16:43:03,NHB250829164303.RAWLGFZ
2063,2025-08-29 16:50:08,NHB250829165008.RAWLGG2,2025-08-29 16:53:03,NHB250829165303.RAWLGG6,2025-08-29 17:00:08,NHB250829170008.RAWLGG9,2025-08-29 17:03:03,NHB250829170303.RAWLGGD
2064,2025-08-29 17:10:08,NHB250829171008.RAWLGGG,2025-08-29 17:13:03,NHB250829171303.RAWLGGL,2025-08-29 17:20:08,NHB250829172008.RAWLGGP,2025-08-29 17:23:03,NHB250829172303.RAWLGGU
2065,2025-08-29 17:30:08,NHB250829173008.RAWLGGX,2025-08-29 17:33:04,NHB250829173304.RAWLGH1,2025-08-29 17:40:08,NHB250829174008.RAWLGH4,2025-08-29 17:43:05,NHB250829174305.RAWLGH8
2066,2025-08-29 17:50:07,NHB250829175007.RAWLGHB,2025-08-29 17:53:03,NHB250829175303.RAWLGHF,2025-08-29 18:00:08,NHB250829180008.RAWLGHJ,2025-08-29 18:03:04,NHB250829180304.RAWLGHN
2067,2025-08-29 18:10:08,NHB250829181008.RAWLGHS,2025-08-29 18:13:03,NHB250829181303.RAWLGHW,2025-08-29 18:20:07,NHB250829182007.RAWLGHZ,2025-08-29 18:23:04,NHB250829182304.RAWLGJ3
2068,2025-08-29 18:30:08,NHB250829183008.RAWLGJ6,2025-08-29 18:33:04,NHB250829183304.RAWLGJA,2025-08-29 18:40:08,NHB250829184008.RAWLGJD,2025-08-29 18:43:03,NHB250829184303.RAWLGJH
2069,2025-08-29 18:50:07,NHB250829185007.RAWLGJL,2025-08-29 18:53:03,NHB250829185303.RAWLGJR,2025-08-29 19:00:08,NHB250829190008.RAWLGJU,2025-08-29 19:03:04,NHB250829190304.RAWLGJY
2070,2025-08-29 19:10:07,NHB250829191007.RAWLGK1,2025-08-29 19:13:03,NHB250829191303.RAWLGK5,2025-08-29 19:20:08,NHB250829192008.RAWLGK8,2025-08-29 19:23:03,NHB250829192303.RAWLGKC
2071,2025-08-29 19:30:09,NHB250829193009.RAWLGKF,2025-08-29 19:33:03,NHB250829193303.RAWLGKK,2025-08-29 19:40:08,NHB250829194008.RAWLGKN,2025-08-29 19:43:04,NHB250829194304.RAWLGKT
2072,2025-08-29 19:50:08,NHB250829195008.RAWLGKW,2025-08-29 19:53:03,NHB250829195303.RAWLGL0,2025-08-29 20:00:07,NHB250829200007.RAWLGL3,2025-08-29 20:03:04,NHB250829200304.RAWLGL7
2073,2025-08-29 20:10:08,NHB250829201008.RAWLGLA,2025-08-29 20:13:04,NHB250829201304.RAWLGLE,2025-08-29 20:20:08,NHB250829202008.RAWLGLH,2025-08-29 20:23:03,NHB250829202303.RAWLGLM
2074,2025-08-29 20:30:08,NHB250829203008.RAWLGLR,2025-08-29 20:33:04,NHB250829203304.RAWLGLV,2025-08-29 20:40:08,NHB250829204008.RAWLGLY,2025-08-29 20:43:04,NHB250829204304.RAWLGM2
2075,2025-08-29 20:50:08,NHB250829205008.RAWLGM5,2025-08-29 20:53:03,NHB250829205303.RAWLGM9,2025-08-29 21:00:07,NHB250829210007.RAWLGMC,2025-08-29 21:03:03,NHB250829210303.RAWLGMG
2076,2025-08-29 21:10:07,NHB250829211007.RAWLGMK,2025-08-29 21:13:03,NHB250829211303.RAWLGMP,2025-08-29 21:20:08,NHB250829212008.RAWLGMT,2025-08-29 21:23:04,NHB250829212304.RAWLGMX
2077,2025-08-29 21:30:08,NHB250829213008.RAWLGN0,2025-08-29 21:33:04,NHB250829213304.RAWLGN4,2025-08-29 21:40:07,NHB250829214007.RAWLGN7,2025-08-29 21:43:04,NHB250829214304.RAWLGNB
2078,2025-08-29 21:50:08,NHB250829215008.RAWLGNE,2025-08-29 21:53:03,NHB250829215303.RAWLGNJ,2025-08-29 22:00:08,NHB250829220008.RAWLGNM,2025-08-29 22:03:04,NHB250829220304.RAWLGNS
2079,2025-08-29 22:10:08,NHB250829221008.RAWLGNV,2025-08-29 22:13:04,NHB250829221304.RAWLGNZ,2025-08-29 22:20:07,NHB250829222007.RAWLGP2,2025-08-29 22:23:04,NHB250829222304.RAWLGP6
2080,2025-08-29 22:30:08,NHB250829223008.RAWLGP9,2025-08-29 22:33:04,NHB250829223304.RAWLGPD,2025-08-29 22:40:08,NHB250829224008.RAWLGPG,2025-08-29 22:43:03,NHB250829224303.RAWLGPL
2081,2025-08-29 22:50:08,NHB250829225008.RAWLGPP,2025-08-29 22:53:03,NHB250829225303.RAWLGPU,2025-08-29 23:00:08,NHB250829230008.RAWLGPX,2025-08-29 23:03:03,NHB250829230303.RAWLGR1
2082,2025-08-29 23:10:08,NHB250829231008.RAWLGR4,2025-08-29 23:13:03,NHB250829231303.RAWLGR8,2025-08-29 23:20:08,NHB250829232008.RAWLGRB,2025-08-29 23:23:04,NHB250829232304.RAWLGRF
2083,2025-08-29 23:30:07,NHB250829233007.RAWLGRJ,2025-08-29 23:33:04,NHB250829233304.RAWLGRN,2025-08-29 23:40:07,NHB250829234007.RAWLGRS,2025-08-29 23:43:03,NHB250829234303.RAWLGRW
2084,2025-08-29 23:50:08,NHB250829235008.RAWLGRZ,2025-08-29 23:53:04,NHB250829235304.RAWLGS3,2025-08-30 00:00:07,NHB250830000007.RAWLGS6,2025-08-30 00:03:03,NHB250830000303.RAWLGSA
2085,2025-08-30 00:10:07,NHB250830001007.RAWLGSD,2025-08-30 00:13:03,NHB250830001303.RAWLGSH,2025-08-30 00:20:07,NHB250830002007.RAWLGSL,2025-08-30 00:23:03,NHB250830002303.RAWLGSR
2086,2025-08-30 00:30:07,NHB250830003007.RAWLGSU,2025-08-30 00:33:03,NHB250830003303.RAWLGSY,2025-08-30 00:40:08,NHB250830004008.RAWLGT1,2025-08-30 00:43:04,NHB250830004304.RAWLGT5
2087,2025-08-30 00:50:08,NHB250830005008.RAWLGT8,2025-08-30 00:53:04,NHB250830005304.RAWLGTC,2025-08-30 01:00:08,NHB250830010008.RAWLGTF,2025-08-30 01:03:05,NHB250830010305.RAWLGTK
2088,2025-08-30 01:10:08,NHB250830011008.RAWLGTN,2025-08-30 01:13:03,NHB250830011303.RAWLGTT,2025-08-30 01:20:08,NHB250830012008.RAWLGTW,2025-08-30 01:23:03,NHB250830012303.RAWLGU0
2089,2025-08-30 01:30:07,NHB250830013007.RAWLGU3,2025-08-30 01:33:03,NHB250830013303.RAWLGU7,2025-08-30 01:40:08,NHB250830014008.RAWLGUA,2025-08-30 01:43:03,NHB250830014303.RAWLGUE
2090,2025-08-30 01:50:08,NHB250830015008.RAWLGUH,2025-08-30 01:53:03,NHB250830015303.RAWLGUM,2025-08-30 02:00:08,NHB250830020008.RAWLGUR,2025-08-30 02:03:03,NHB250830020303.RAWLGUV
2091,2025-08-30 02:10:08,NHB250830021008.RAWLGUY,2025-08-30 02:13:04,NHB250830021304.RAWLGV2,2025-08-30 02:20:08,NHB250830022008.RAWLGV5,2025-08-30 02:23:03,NHB250830022303.RAWLGV9
2092,2025-08-30 02:30:07,NHB250830023007.RAWLGVC,2025-08-30 02:33:04,NHB250830023304.RAWLGVG,2025-08-30 02:40:08,NHB250830024008.RAWLGVK,2025-08-30 02:43:04,NHB250830024304.RAWLGVP
2093,2025-08-30 02:50:08,NHB250830025008.RAWLGVT,2025-08-30 02:53:04,NHB250830025304.RAWLGVX,2025-08-30 03:00:08,NHB250830030008.RAWLGW0,2025-08-30 03:03:04,NHB250830030304.RAWLGW4
2094,2025-08-30 03:10:07,NHB250830031007.RAWLGW7,2025-08-30 03:13:04,NHB250830031304.RAWLGWB,2025-08-30 03:20:08,NHB250830032008.RAWLGWE,2025-08-30 03:23:04,NHB250830032304.RAWLGWJ
2095,2025-08-30 03:30:08,NHB250830033008.RAWLGWM,2025-08-30 03:33:03,NHB250830033303.RAWLGWS,2025-08-30 03:40:07,NHB250830034007.RAWLGWV,2025-08-30 03:43:03,NHB250830034303.RAWLGWZ
2096,2025-08-30 03:50:08,NHB250830035008.RAWLGX2,2025-08-30 03:53:04,NHB250830035304.RAWLGX6,2025-08-30 04:00:08,NHB250830040008.RAWLGX9,2025-08-30 04:03:04,NHB250830040304.RAWLGXD
2097,2025-08-30 04:10:07,NHB250830041007.RAWLGXG,2025-08-30 04:13:05,NHB250830041305.RAWLGXL,2025-08-30 04:20:08,NHB250830042008.RAWLGXP,2025-08-30 04:23:03,NHB250830042303.RAWLGXU
2098,2025-08-30 04:30:07,NHB250830043007.RAWLGXX,2025-08-30 04:33:04,NHB250830043304.RAWLGY1,2025-08-30 04:40:07,NHB250830044007.RAWLGY4,2025-08-30 04:43:03,NHB250830044303.RAWLGY8
2099,2025-08-30 04:50:08,NHB250830045008.RAWLGYB,2025-08-30 04:53:04,NHB250830045304.RAWLGYF,2025-08-30 05:00:08,NHB250830050008.RAWLGYJ,2025-08-30 05:03:04,NHB250830050304.RAWLGYN
2100,2025-08-30 05:10:08,NHB250830051008.RAWLGYS,2025-08-30 05:13:03,NHB250830051303.RAWLGYW,2025-08-30 05:20:08,NHB250830052008.RAWLGYZ,2025-08-30 05:23:03,NHB250830052303.RAWLGZ3
2101,2025-08-30 05:30:07,NHB250830053007.RAWLGZ6,2025-08-30 05:33:03,NHB250830053303.RAWLGZA,2025-08-30 05:40:08,NHB250830054008.RAWLGZD,2025-08-30 05:43:03,NHB250830054303.RAWLGZH
2102,2025-08-30 05:50:08,NHB250830055008.RAWLGZL,2025-08-30 05:53:04,NHB250830055304.RAWLGZR,2025-08-30 06:00:09,NHB250830060009.RAWLGZU,2025-08-30 06:03:04,NHB250830060304.RAWLGZY
2103,2025-08-30 06:10:08,NHB250830061008.RAWLH01,2025-08-30 06:13:04,NHB250830061304.RAWLH05,2025-08-30 06:20:08,NHB250830062008.RAWLH08,2025-08-30 06:23:04,NHB250830062304.RAWLH0C
2104,2025-08-30 06:30:08,NHB250830063008.RAWLH0F,2025-08-30 06:33:04,NHB250830063304.RAWLH0K,2025-08-30 06:40:07,NHB250830064007.RAWLH0N,2025-08-30 06:43:04,NHB250830064304.RAWLH0T
2105,2025-08-30 06:50:07,NHB250830065007.RAWLH0W,2025-08-30 06:53:04,NHB250830065304.RAWLH10,2025-08-30 07:00:07,NHB250830070007.RAWLH13,2025-08-30 07:03:03,NHB250830070303.RAWLH17
2106,2025-08-30 07:10:07,NHB250830071007.RAWLH1A,2025-08-30 07:13:04,NHB250830071304.RAWLH1E,2025-08-30 07:20:08,NHB250830072008.RAWLH1H,2025-08-30 07:23:04,NHB250830072304.RAWLH1M
2107,2025-08-30 07:30:08,NHB250830073008.RAWLH1R,2025-08-30 07:33:03,NHB250830073303.RAWLH1V,2025-08-30 07:40:08,NHB250830074008.RAWLH1Y,2025-08-30 07:43:04,NHB250830074304.RAWLH22
2108,2025-08-30 07:50:08,NHB250830075008.RAWLH25,2025-08-30 07:53:03,NHB250830075303.RAWLH29,2025-08-30 08:00:07,NHB250830080007.RAWLH2C,2025-08-30 08:03:03,NHB250830080303.RAWLH2G
2109,2025-08-30 08:10:07,NHB250830081007.RAWLH2K,2025-08-30 08:13:04,NHB250830081304.RAWLH2P,2025-08-30 08:20:08,NHB250830082008.RAWLH2T,2025-08-30 08:23:03,NHB250830082303.RAWLH2X
2110,2025-08-30 08:30:08,NHB250830083008.RAWLH30,2025-08-30 08:33:03,NHB250830083303.RAWLH34,2025-08-30 08:40:07,NHB250830084007.RAWLH37,2025-08-30 08:43:03,NHB250830084303.RAWLH3B
2111,2025-08-30 08:50:07,NHB250830085007.RAWLH3E,2025-08-30 08:53:03,NHB250830085303.RAWLH3J,2025-08-30 09:00:08,NHB250830090008.RAWLH3M,2025-08-30 09:03:03,NHB250830090303.RAWLH3S
2112,2025-08-30 09:10:08,NHB250830091008.RAWLH3V,2025-08-30 09:13:03,NHB250830091303.RAWLH3Z,2025-08-30 09:20:08,NHB250830092008.RAWLH42,2025-08-30 09:23:03,NHB250830092303.RAWLH46
2113,2025-08-30 09:30:08,NHB250830093008.RAWLH49,2025-08-30 09:33:03,NHB250830093303.RAWLH4D,2025-08-30 09:40:08,NHB250830094008.RAWLH4G,2025-08-30 09:43:03,NHB250830094303.RAWLH4L
2114,2025-08-30 09:50:08,NHB250830095008.RAWLH4P,2025-08-30 09:53:03,NHB250830095303.RAWLH4U,2025-08-30 10:00:08,NHB250830100008.RAWLH4X,2025-08-30 10:03:03,NHB250830100303.RAWLH51
2115,2025-08-30 10:10:07,NHB250830101007.RAWLH54,2025-08-30 10:13:05,NHB250830101305.RAWLH58,2025-08-30 10:20:07,NHB250830102007.RAWLH5B,2025-08-30 10:23:04,NHB250830102304.RAWLH5F
2116,2025-08-30 10:30:07,NHB250830103007.RAWLH5J,2025-08-30 10:33:04,NHB250830103304.RAWLH5N,2025-08-30 10:40:08,NHB250830104008.RAWLH5S,2025-08-30 10:43:03,NHB250830104303.RAWLH5W
2117,2025-08-30 10:50:08,NHB250830105008.RAWLH5Z,2025-08-30 10:53:04,NHB250830105304.RAWLH63,2025-08-30 11:00:07,NHB250830110007.RAWLH66,2025-08-30 11:03:03,NHB250830110303.RAWLH6A
2118,2025-08-30 11:10:08,NHB250830111008.RAWLH6D,2025-08-30 11:13:03,NHB250830111303.RAWLH6H,2025-08-30 11:20:08,NHB250830112008.RAWLH6L,2025-08-30 11:23:03,NHB250830112303.RAWLH6R
2119,2025-08-30 11:30:08,NHB250830113008.RAWLH6U,2025-08-30 11:33:04,NHB250830113304.RAWLH6Y,2025-08-30 11:40:08,NHB250830114008.RAWLH71,2025-08-30 11:43:04,NHB250830114304.RAWLH75
2120,2025-08-30 11:50:08,NHB250830115008.RAWLH78,2025-08-30 11:53:03,NHB250830115303.RAWLH7C,2025-08-30 12:00:07,NHB250830120007.RAWLH7F,2025-08-30 12:03:03,NHB250830120303.RAWLH7K
2121,2025-08-30 12:10:07,NHB250830121007.RAWLH7N,2025-08-30 12:13:04,NHB250830121304.RAWLH7T,2025-08-30 12:20:08,NHB250830122008.RAWLH7W,2025-08-30 12:23:03,NHB250830122303.RAWLH80
2122,2025-08-30 12:30:08,NHB250830123008.RAWLH83,2025-08-30 12:33:04,NHB250830123304.RAWLH87,2025-08-30 12:40:08,NHB250830124008.RAWLH8A,2025-08-30 12:43:03,NHB250830124303.RAWLH8E
2123,2025-08-30 12:50:07,NHB250830125007.RAWLH8H,2025-08-30 12:53:03,NHB250830125303.RAWLH8M,2025-08-30 13:00:08,NHB250830130008.RAWLH8R,2025-08-30 13:03:04,NHB250830130304.RAWLH8V
2124,2025-08-30 13:10:08,NHB250830131008.RAWLH8Y,2025-08-30 13:13:03,NHB250830131303.RAWLH92,2025-08-30 13:20:07,NHB250830132007.RAWLH95,2025-08-30 13:23:04,NHB250830132304.RAWLH99
2125,2025-08-30 13:30:08,NHB250830133008.RAWLH9C,2025-08-30 13:33:04,NHB250830133304.RAWLH9G,2025-08-30 13:40:08,NHB250830134008.RAWLH9K,2025-08-30 13:43:03,NHB250830134303.RAWLH9P
2126,2025-08-30 13:50:07,NHB250830135007.RAWLH9T,2025-08-30 13:53:04,NHB250830135304.RAWLH9X,2025-08-30 14:00:07,NHB250830140007.RAWLHA0,2025-08-30 14:03:03,NHB250830140303.RAWLHA4
2127,2025-08-30 14:10:08,NHB250830141008.RAWLHA7,2025-08-30 14:13:03,NHB250830141303.RAWLHAB,2025-08-30 14:20:07,NHB250830142007.RAWLHAE,2025-08-30 14:23:04,NHB250830142304.RAWLHAJ
